date,category_code,category_id,predicted_demand,cumulative_forecast,alert
2019-12-01,kids.toys,2053013553090134275,34.87546201134931,34.87546201134931,Stable
2019-12-02,kids.toys,2053013553090134275,29.985599020617432,64.86106103196674,Stable
2019-12-03,kids.toys,2053013553090134275,29.11883605647342,93.97989708844017,Stable
2019-12-04,kids.toys,2053013553090134275,31.68175334815121,125.66165043659137,Stable
2019-12-05,kids.toys,2053013553090134275,32.12720063037346,157.78885106696484,Stable
2019-12-06,kids.toys,2053013553090134275,32.1737795263776,189.96263059334245,Stable
2019-12-07,kids.toys,2053013553090134275,31.569657522110575,221.532288115453,Stable
2019-12-08,kids.toys,2053013553090134275,36.78855255851257,258.32084067396556,Stable
2019-12-09,kids.toys,2053013553090134275,31.89868956776994,290.2195302417355,Stable
2019-12-10,kids.toys,2053013553090134275,31.031926603632684,321.25145684536824,Stable
2019-12-11,kids.toys,2053013553090134275,33.5948438953007,354.84630074066894,Stable
2019-12-12,kids.toys,2053013553090134275,34.040291177531486,388.88659191820045,Stable
2019-12-13,kids.toys,2053013553090134275,34.08687007354426,422.9734619917447,Stable
2019-12-14,kids.toys,2053013553090134275,33.48274806927385,456.45621006101857,Stable
2019-12-15,kids.toys,2053013553090134275,38.70164310566966,495.15785316668826,Stable
2019-12-16,kids.toys,2053013553090134275,33.81178011493148,528.9696332816197,Stable
2019-12-17,kids.toys,2053013553090134275,32.94501715080011,561.9146504324199,Stable
2019-12-18,kids.toys,2053013553090134275,35.507934442466215,597.4225848748861,Stable
2019-12-19,kids.toys,2053013553090134275,35.953381724697714,633.3759665995838,Stable
2019-12-20,kids.toys,2053013553090134275,35.999960620700506,669.3759272202842,Stable
2019-12-21,kids.toys,2053013553090134275,35.39583861642188,704.7717658367061,Stable
2019-12-22,kids.toys,2053013553090134275,40.61473365283325,745.3864994895393,Overstock Risk
2019-12-23,kids.toys,2053013553090134275,35.72487066209073,781.1113701516301,Stable
2019-12-24,kids.toys,2053013553090134275,34.8581076979503,815.9694778495805,Stable
2019-12-25,kids.toys,2053013553090134275,37.42102498963174,853.3905028392122,Stable
2019-12-26,kids.toys,2053013553090134275,37.86647227185057,891.2569751110627,Stable
2019-12-27,kids.toys,2053013553090134275,37.91305116785675,929.1700262789195,Stable
2019-12-28,kids.toys,2053013553090134275,37.30892916359338,966.4789554425129,Stable
2019-12-29,kids.toys,2053013553090134275,42.52782419999342,1009.0067796425063,Overstock Risk
2019-12-30,kids.toys,2053013553090134275,37.637961209252275,1046.6447408517586,Stable
2019-12-31,kids.toys,2053013553090134275,36.771198245118626,1083.415939096877,Stable
